# new DOI queue (mechanistic) generated at 2026-05-17T12:39:08.328728+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1016/j.gene.2013.07.085,DMT,DAT (SLC6A3),The impact of reactive oxygen species and genetic mitochondrial mutations in Parkinson's disease.,2013,Zuo L; Motherwell MS
10.1073/pnas.1113793109,LSD,NMDA receptor,MicroRNA-132 dysregulation in schizophrenia has implications for both neurodevelopment and adult brain function.,2012,Miller BH; Zeier Z; Xi L; Lanz TA; Deng S; Strathmann J; Willoughby D; Kenny PJ; Elsworth JD; Lawrence MS
10.1021/jm3008079,DMT,NET (SLC6A2),"Variation of the net charge, lipophilicity, and side chain flexibility in Dmt(1)-DALDA: Effect on Opioid Activity and Biodistribution.",2012,Novoa A; Van Dorpe S; Wynendaele E; Spetea M; Bracke N; Stalmans S; Betti C; Chung NN; Lemieux C; Zuegg J
10.1016/j.neuropharm.2011.06.029,Mescaline,NMDA receptor,Modulation of NMDA receptor function by inhibition of D-amino acid oxidase in rodent brain.,2011,Strick CA; Li C; Scott L; Harvey B; Hajós M; Steyn SJ; Piotrowski MA; James LC; Downs JT; Rago B
10.1016/j.cbpc.2010.02.012,LSD,5-HT1A,A 5-HT1A-like receptor is involved in the regulation of the embryonic rotation of Lymnaea stagnalis L.,2010,Hiripi L; Elekes K
10.1016/j.nut.2009.05.024,DMT,NET (SLC6A2),Difructose anhydride III promotes iron absorption in the rat large intestine.,2010,Hara H; Onoshima S; Nakagawa C
10.1177/0269881109103227,DMT,NMDA receptor,Neuronal correlates of visual and auditory alertness in the DMT and ketamine model of psychosis.,2010,Daumann J; Wagner D; Heekeren K; Neukirch A; Thiel CM; Gouzoulis-Mayfrank E
10.1016/j.neuroscience.2007.10.026,DMT,NMDA receptor,Delta 9-tetrahydrocannabinol-induced catalepsy-like immobilization is mediated by decreased 5-HT neurotransmission in the nucleus accumbens due to the action of glutamate-containing neurons.,2008,Sano K; Mishima K; Koushi E; Orito K; Egashira N; Irie K; Takasaki K; Katsurabayashi S; Iwasaki K; Uchida N
10.1007/s00213-008-1237-1,DMT,5-HT2A,Pharmacological modulation of the neural basis underlying inhibition of return (IOR) in the human 5-HT2A agonist and NMDA antagonist model of psychosis.,2008,Daumann J; Heekeren K; Neukirch A; Thiel CM; Möller-Hartmann W; Gouzoulis-Mayfrank E
10.1016/j.neuro.2006.08.004,DMT,NMDA receptor,Effects of monomethyltin and dimethyltin compounds on heterologously expressed neuronal ion channels (Xenopus oocytes) and synaptic transmission (hippocampal slices).,2007,Krüger K; Höing T; Bensch W; Diepgrond V; Ahnefeld M; Madeja M; Binding N; Musshoff U
10.1124/jpet.106.117507,Mescaline,5-HT2A,Functional selectivity of hallucinogenic phenethylamine and phenylisopropylamine derivatives at human 5-hydroxytryptamine (5-HT)2A and 5-HT2C receptors.,2007,Moya PR; Berg KA; Gutiérrez-Hernandez MA; Sáez-Briones P; Reyes-Parada M; Cassels BK; Clarke WP
10.1016/j.neuropharm.2005.10.002,DMT,5-HT6,"BGC20-761, a novel tryptamine analog, enhances memory consolidation and reverses scopolamine-induced memory deficit in social and visuospatial memory tasks through a 5-HT6 receptor-mediated mechanism.",2006,Mitchell ES; Hoplight BJ; Lear SP; Neumaier JF
10.1016/j.pbb.2005.12.015,LSD,5-HT2A,"Hallucinogen-like actions of 5-methoxy-N,N-diisopropyltryptamine in mice and rats.",2006,Fantegrossi WE; Harrington AW; Kiessel CL; Eckler JR; Rabin RA; Winter JC; Coop A; Rice KC; Woods JH
10.1007/s00210-006-0093-y,LSD,5-HT7,Reanalysis of constitutively active rat and human 5-HT7(a) receptors in HEK-293F cells demonstrates lack of silent properties for reported neutral antagonists.,2006,Romero G; Pujol M; Pauwels PJ
10.1007/s00213-004-2057-6,LSD,5-HT6,Stable expression of constitutively activated mutant h5HT6 and h5HT7 serotonin receptors: inverse agonist activity of antipsychotic drugs.,2005,Purohit A; Smith C; Herrick-Davis K; Teitler M
10.1002/cne.20105,LSD,SERT (SLC6A4),Differential development of 5-HT receptor and the serotonin transporter binding in the human infant medulla.,2004,Paterson DS; Belliveau RA; Trachtenberg F; Kinney HC
10.1016/j.autneu.2003.10.004,LSD,5-HT1A,The development of the medullary serotonergic system in the piglet.,2004,Niblock MM; Kinney HC; Luce CJ; Belliveau RA; Filiano JJ
10.1016/s0091-3057(03)00082-0,LSD,5-HT6,Effect of the 5-HT6 receptor antagonists Ro04-6790 and Ro65-7199 on latent inhibition and prepulse inhibition in the rat: comparison to clozapine.,2003,Leng A; Ouagazzal A; Feldon J; Higgins GA
10.1152/physiolgenomics.00125.2003,LSD,NMDA receptor,Evaluation of common gene expression patterns in the rat nervous system.,2003,Kaiser S; Nisenbaum LK
10.1021/np0205102,LSD,5-HT7,Inhibition of [3H]-LSD binding to 5-HT7 receptors by flavonoids from Scutellaria lateriflora.,2003,Gafner S; Bergeron C; Batcha LL; Reich J; Arnason JT; Burdette JE; Pezzuto JM; Angerhofer CK
10.1016/s0960-894x(03)00612-7,DMT,5-HT6,N1-benzenesulfonylgramine and N1-benzenesulfonylskatole: novel 5-HT6 receptor ligand templates.,2003,Pullagurla MR; Dukat M; Setola V; Roth B; Glennon RA
10.1046/j.1471-4159.2003.01967.x,LSD,5-HT7,"SER-7b, a constitutively active Galphas coupled 5-HT7-like receptor expressed in the Caenorhabditis elegans M4 pharyngeal motorneuron.",2003,Hobson RJ; Geng J; Gray AD; Komuniecki RW
10.1007/s00213-003-1530-y,LSD,5-HT2A,Serotonin receptors in platelets of bipolar and schizoaffective patients: effect of lithium treatment.,2003,Pandey GN; Pandey SC; Ren X; Dwivedi Y; Janicak PG
10.1016/s0987-7053(03)00028-5,LSD,NMDA receptor,[Effects of a subanaesthetic dose of ketamine on emotional and behavioral state in healthy subjects].,2003,Micallef J; Tardieu S; Gentile S; Fakra E; Jouve E; Sambuc R; Blin O
10.1124/mol.62.3.578,LSD,5-HT2C,Differential activation of Gq/11 and Gi(3) proteins at 5-hydroxytryptamine(2C) receptors revealed by antibody capture assays: influence of receptor reserve and relationship to agonist-directed trafficking.,2002,Cussac D; Newman-Tancredi A; Duqueyroix D; Pasteau V; Millan MJ
10.1046/j.0022-3042.2001.00703.x,LSD,5-HT1A,Functional characterization of a novel serotonin receptor (5-HTap2) expressed in the CNS of Aplysia californica.,2002,Barbas D; Zappulla JP; Angers S; Bouvier M; Castellucci VF; DesGroseillers L
10.1016/s0091-3057(01)00742-0,LSD,5-HT6,"Pharmacological profile of SB-357134: a potent, selective, brain penetrant, and orally active 5-HT(6) receptor antagonist.",2002,Stean TO; Hirst WD; Thomas DR; Price GW; Rogers D; Riley G; Bromidge SM; Serafinowska HT; Smith DR; Bartlett S
10.1016/s0006-8993(01)02221-1,LSD,5-HT1A,5-HT1A and 5-HT2 receptors differentially regulate the excitability of 5-HT-containing neurones of the guinea pig dorsal raphe nucleus in vitro.,2001,Craven RM; Grahame-Smith DG; Newberry NR
10.1016/s0028-3908(01)00056-9,LSD,5-HT6,A role for 5-ht6 receptors in retention of spatial learning in the Morris water maze.,2001,Woolley ML; Bentley JC; Sleight AJ; Marsden CA; Fone KC
10.1038/sj.bjp.0704017,LSD,NMDA receptor,Allosteric modulation of [3H]-CGP39653 binding through the glycine site of the NMDA receptor: further studies in rat and human brain.,2001,Mugnaini M; Meoni P; Bunnemann B; Corsi M; Bowery NG
10.1124/mol.60.6.1181,LSD,TAAR1,"Amphetamine, 3,4-methylenedioxymethamphetamine, lysergic acid diethylamide, and metabolites of the catecholamine neurotransmitters are agonists of a rat trace amine receptor.",2001,Bunzow JR; Sonders MS; Arttamangkul S; Harrison LM; Zhang G; Quigley DI; Darland T; Suchland KL; Pasumamula S; Kennedy JL
10.1016/s0165-1781(01)00314-6,LSD,NET (SLC6A2),Effects of long-term lithium treatment on monoaminergic functions in major depression.,2001,El Khoury A; Johnson L; Aberg-Wistedt A; Stain-Malmgren R
10.1021/jm990550b,5-MeO-DMT,5-HT6,2-Substituted tryptamines: agents with selectivity for 5-HT(6) serotonin receptors.,2000,Glennon RA; Lee M; Rangisetty JB; Dukat M; Roth BL; Savage JE; McBride A; Rauser L; Hufeisen S; Lee DK
10.1016/s0006-3223(99)00323-6,LSD,NMDA receptor,Fluoxetine prevents PCP- and MK801-induced HSP70 expression in injured limbic cortical neurons of rats.,2000,Tomitaka M; Tomitaka S; Rajdev S; Sharp FR
10.1053/cp.1999.v66.103402001,LSD,SERT (SLC6A4),Decreased platelet serotonin transporter sites and increased platelet inositol triphosphate levels in patients with unipolar depression: effects of clomipramine and fluoxetine.,1999,Alvarez JC; Gluck N; Arnulf I; Quintin P; Leboyer M; Pecquery R; Launay JM; Perez-Diaz F; Spreux-Varoquaux O
10.1016/s0924-977x(99)00020-6,LSD,5-HT1A,Effect of sustained administration of the 5-HT1A receptor agonist flesinoxan on rat 5-HT neurotransmission.,1999,Haddjeri N; Ortemann C; de Montigny C; Blier P
10.1023/a:1021048308232,LSD,5-HT6,Regulation of glial Na+/K+-ATPase by serotonin: identification of participating receptors.,1999,Peña-Rangel MT; Mercado R; Hernández-Rodríguez J
10.1046/j.1471-4159.1998.71062294.x,LSD,5-HT1B,Differential membrane targeting and pharmacological characterization of chimeras of rat serotonin 5-HT1A and 5-HT1B receptors expressed in epithelial LLC-PK1 cells.,1998,Darmon M; Langlois X; Suffisseau L; Fattaccini CM; Hamon M
10.1046/j.1471-4159.1998.71052169.x,LSD,5-HT6,Identification of residues in transmembrane regions III and VI that contribute to the ligand binding site of the serotonin 5-HT6 receptor.,1998,Boess FG; Monsma FJ Jr; Sleight AJ
10.1124/mol.54.3.577,LSD,5-HT6,The 5-hydroxytryptamine6 receptor-selective radioligand [3H]Ro 63-0563 labels 5-hydroxytryptamine receptor binding sites in rat and porcine striatum.,1998,Boess FG; Riemer C; Bös M; Bentley J; Bourson A; Sleight AJ
10.1016/0014-2999(95)00195-q,LSD,5-HT7,Characterization of a postjunctional 5-HT receptor mediating relaxation of guinea-pig isolated ileum.,1995,Carter D; Champney M; Hwang B; Eglen RM
10.1016/0014-5793(95)01389-x,LSD,5-HT5A,Expression of functional mouse 5-HT5A serotonin receptor in the methylotrophic yeast Pichia pastoris: pharmacological characterization and localization.,1995,Weiss HM; Haase W; Michel H; Reiländer H
10.1097/00001756-199412000-00037,LSD,5-HT6,5-HT6 receptors positively coupled to adenylyl cyclase in striatal neurones in culture.,1994,Sebben M; Ansanay H; Bockaert J; Dumuis A
10.1046/j.1471-4159.1994.62020528.x,DMT,SERT (SLC6A4),Characterization of serotonin transporter in goldfish retina by the binding of [3H]paroxetine and the uptake of [3H]serotonin: modulation by light.,1994,Lima L; Schmeer C
10.1016/0028-3908(94)90098-1,LSD,5-HT1B,Inhibition by 5-HT of forskolin-induced cAMP formation in the renal opossum epithelial cell line OK: mediation by a 5-HT1B like receptor and antagonism by methiothepin.,1994,Pauwels PJ; Palmier C
10.1111/j.1471-4159.1993.tb05865.x,DMT,5-HT1B,A single amino acid difference accounts for the pharmacological distinctions between the rat and human 5-hydroxytryptamine1B receptors.,1993,Parker EM; Grisel DA; Iben LG; Shapiro RA
10.1016/0006-2952(93)90531-z,LSD,5-HT1D,Identification of 5-hydroxytryptamine1D binding sites in sheep caudate nucleus membranes.,1993,Pauwels PJ; Palmier C; Briley M
10.1016/0006-8993(93)91535-z,Mescaline,5-HT1A,"Occupancy of central neurotransmitter receptors by risperidone, clozapine and haloperidol, measured ex vivo by quantitative autoradiography.",1993,Schotte A; Janssen PF; Megens AA; Leysen JE
10.1038/npp.1993.32,LSD,5-HT1A,Serotonin uptake sites and serotonin receptors are altered in the limbic system of schizophrenics.,1993,Joyce JN; Shane A; Lexow N; Winokur A; Casanova MF; Kleinman JE
10.1016/0014-2999(93)90142-5,LSD,5-HT1A,Studies of the biochemical basis for the discriminative properties of 8-hydroxy-2-(di-n-propylamino)tetralin.,1993,Rabin RA; Winter JC
10.1007/bf02801977,LSD,5-HT1B,Serotonin2 receptor agonists and serotonergic anorectic drugs affect rats' performance differently in a five-choice serial reaction time task.,1992,Carli M; Samanin R
10.1021/jm00080a001,LSD,5-HT1A,Stereoselective LSD-like activity in d-lysergic acid amides of (R)- and (S)-2-aminobutane.,1992,Oberlender R; Pfaff RC; Johnson MP; Huang XM; Nichols DE
10.1016/0014-2999(91)90830-j,Mescaline,5-HT1A,"Behavioural and biochemical evidence of the interaction of the putative antipsychotic agent, BMY 14802 with the 5-HT1A receptor.",1991,Bristow LJ; Baucutt L; Thorn L; Hutson PH; Noble A; Beer M; Middlemiss DN; Tricklebank MD
10.1016/0091-3057(89)90524-8,5-MeO-DMT,5-HT1A,Serotonergic modulation of the acoustic startle response in rats during preweaning development.,1989,Sheets LP; Cook LL; Reiter LW
10.1111/j.1472-8206.1988.tb00632.x,LSD,5-HT1A,"5-Hydroxytryptamine stimulates two distinct adenylate cyclase activities in rat brain: high-affinity activation is related to a 5-HT1 subtype different from 5-HT1A, 5-HT1B, and 5-HT1C.",1988,Fayolle C; Fillion MP; Barone P; Oudar P; Rousselle JC; Fillion G
10.1016/0014-2999(88)90227-0,LSD,5-HT1A,A pharmacological analysis of the rat spinal cord serotonin (5-HT) autoreceptor.,1988,Brown L; Amedro J; Williams G; Smith D
10.1016/0014-2999(87)90533-4,LSD,5-HT1A,Pertussis toxin blocks 5-HT1A and GABAB receptor-mediated inhibition of serotonergic neurons.,1987,Innis RB; Aghajanian GK
10.1016/0028-3908(87)90250-4,5-MeO-DMT,5-HT1B,The serotonin (5-HT) autoreceptor in the hippocampus of the rabbit: role of 5-HT biophase concentration.,1987,Feuerstein TJ; Lupp A; Hertting G
10.1159/000124627,DMT,NET (SLC6A2),Evidence for multiple serotonergic influences on LH release in ovariectomized rats and for modulation of their relative effectiveness by estrogen.,1986,Lenahan SE; Seibel HR; Johnson JH
10.1016/0014-2999(86)90345-6,LSD,5-HT1B,Inhibition of 5-carboxamidotryptamine-induced relaxation of guinea-pig ileum correlates with [125I]LSD binding.,1986,Kalkman HO; Engel G; Hoyer D
10.1111/j.1471-4159.1986.tb00721.x,LSD,5-HT1A,Photoaffinity labeling of the 5-hydroxytryptamine 1A receptor in rat hippocampus.,1986,Ransom RW; Asarch KB; Shih JC
10.1016/0091-3057(86)90042-0,DMT,5-HT1B,TFMPP may produce its stimulus effects via a 5-HT1B mechanism.,1986,McKenney JD; Glennon RA
10.1016/0006-8993(85)90362-2,LSD,5-HT1B,Pharmacological characterization of solubilized 5-HT1 serotonin binding sites from bovine brain.,1985,Allgren RL; Kyncl MM; Ciaranello RD
10.1016/0197-0186(85)90068-3,LSD,NET (SLC6A2),[(125)I]LSD binding to serotonin and dopamine receptors in bovine caudate membranes.,1985,Hartig PR; Evans MJ; Krohn AM; Leder SA; Sze PC; Stoffers DA
10.1016/j.bbr.2026.116229,Ketamine,5-HT1A,5-HT1A receptor agonist properties of DNA methyltransferase inhibitor decitabine in mice exposed to the forced swim test.,2026,Sales AJ; Fronza MG; Pedrazzi JF; Lisboa SF; Guimarães FS
10.1016/j.anai.2025.09.014,Ketamine,kappa opioid receptor (OPRK1),Basic mechanisms of itch and advances in clinical management.,2026,Coscarella G; Edwards E; Yosipovitch G
10.1111/jnc.70337,Ketamine,5-HT7,"Discovery and Characterization of Novel Spirotriazoloquinazolines as Potential Neuroprotectors: Synthesis, Computational Screening, and Preliminary In Vivo Evaluation.",2026,Shabelnyk K; Antypenko L; Bohdan N; Ryzhenko V; Belenichev I; Petakh P; Kamyshnyi O; Kovalenko S
10.1016/j.jep.2025.120858,MDA,5-HT2A,"In vivo anti-inflammatory, analgesic activities and phytochemical profile of Hu Lisan ethanol extract.",2026,Zha X; Mei J; Li X; Yang R; Zhang S; Tao Y; Yang J; Ma Y
10.1093/brain/awaf391,MDMA,5-HT2A,Memory deficits of MDMA users are linked to cortical thinning related to 5-HT receptor densities.,2026,Coray RC; Beliveau V; Zimmermann J; Preller KH; Wunderli M; Baumgartner MR; Seifritz E; Stock AK; Beste C; Cole DM
10.1007/s11064-026-04717-7,MDA,NMDA receptor,Morin Improves Cognitive Deficits in an in Vivo Model of Vascular Dementia by Modulating the N-methyl-D-aspartate Receptor Signaling Pathways.,2026,Gu C; Bostani A; Wang H
10.3390/ijms27073274,MDA,TrkB (NTRK2),Petasites japonicus Leaves Alleviate Depression in Dextran Sulfate Sodium-Induced Colitis Mice Through the BDNF/TrkB Pathway and Modulation of Inflammation.,2026,Na HR; Lee HL; Choi HJ; Heo YM; Ju YH; Kim HJ; Heo HJ
10.1016/j.brainresbull.2026.111841,MDA,5-HT1A,Probiotics reverse prenatal stress-induced anxiety and memory impairment in rats through gut-hippocampus axis regulation.,2026,Bidgoli FA; Salami M; Mirzaei H; Talaei SA
10.1176/appi.ajp.20250903,S-ketamine,kappa opioid receptor (OPRK1),Regional Blood Flow Signatures of Opioidergic Modulation of Ketamine in Major Depressive Disorder: A Randomized Crossover Study.,2026,Jelen LA; O'Daly O; Zelaya FO; Stone JM; Young AH; Mehta MA
10.1007/s10565-026-10149-4,Ketamine,D1 receptor (DRD1),Repeated 7-day exposure to ketamine induces anxiety-like behaviors and neuronal apoptosis in mice via DRD1-medicated inhibition of Akt/Gsk-3β phosphorylation.,2026,Wei JY; Lv P; Zhang J; Hou XK; Li A; Zhang FT; Wang H; Lu Y; Wu X; Yao J
10.1016/j.jstrokecerebrovasdis.2026.108613,MDA,5-HT7,Ropivacaine attenuates cerebral ischemia-reperfusion injury in young male mice by reducing endothelial oxidative stress through activation of the Htr7/cAMP-PKA signaling.,2026,Hou Y; Ni Y; Wang B; Shan Y; Zhang H; Zhai W; Xu H
10.1080/15548627.2026.2629294,MDA,Sigma-1 receptor (SIGMAR1),SIRT3-mediated mitophagy by deacetylating ATP5F1A involved in the protective effects of SIGMAR1/Sigma-1 receptor against ferroptosis and microvascular hyperpermeability in lipopolysaccharide-induced acute lung injury.,2026,Gao F; Li Z; Peng T; Lin B; Wang X; Dai X; Ai C; Li G; Yang F; Lin X
10.1038/s41380-025-03248-x,Ketamine,Sigma-1 receptor (SIGMAR1),Sustained antidepressant actions of ketamine involve TAMM41-mediated transfer of astrocytic sigma-1 receptor to neuron.,2026,Guo L; Lin X; Wang Q; Liu Z; Liu S; Lv N; Liu Z; Wang Y; Sun C; Wang Y
10.1016/j.case.2026.01.003,MDMA,5-HT2B,TUSI Valve: Echocardiographic and Pathologic Correlates of a Novel Drug-Induced Valvular Disease-a Case Series.,2026,Vasquez-Rodriguez JF; Lemus-Barrios G; Rangel-Rivera D; Garnica-Sepulveda V; Avila Y; Medina-Mur R; Perez-Fernandez OM; Holguín-Riaño D; Salazar-Castro G; Dueñas-Criado K
10.3390/ijms27093896,MDA,TrkB (NTRK2),The Protective Effects of N-Acetylserotonin Against Cisplatin-Induced Renal Injury: A Biochemical and Histopathological Study.,2026,Yazıcı S; Turan G; Akış Yılmaz M; Aslan Akyol B; Yıldırım C; Korkut O
10.1016/j.bbr.2025.115901,MDA,5-HT7,"The serotonergic 5-HT7 receptor: A therapeutic target for mitigating acute stress-induced cognitive, neuroinflammatory, and oxidative damage in the hippocampus.",2026,Abdolmaleki N; Shahidi S; Rohani AH; Habibi P
10.2174/0113862073377826250728055125,MDA,Sigma-1 receptor (SIGMAR1),Acupoint Catgut Embedding Alleviates Neuropathic Pain by Regulating Sigma-1 Receptor Expression.,2025,Xie HT; Feng XB; Du KR
10.3390/ijms262411849,MDA,H1 receptor (HRH1),Azelastine Inhibits Triple-Negative Breast Cancer Cell Viability via an ARF1-Dependent Mechanism.,2025,Park SU; Jung GU; Paik EK; Lee JY; Cho DC; Chung HK; Jo HJ; Jung SJ
10.1038/s41386-025-02210-3,Ketamine,NET (SLC6A2),Clozapine induces perineuronal net remodeling in a developmental mouse model exhibiting schizophrenia-relevant phenotypes.,2025,García-Cerro S; Gómez-Garrido A; Soria FN; Loucera C; Crespo-Facorro B
10.1007/s12031-025-02403-x,Ketamine,5-HT2A,"Effects of Risperidone and Aripiprazole Antipsychotic Drugs on Behavioral Changes and the Expression Levels of DRD2, HTR2A, AKT1, and CACNA1C Genes in the Hippocampus of a Ketamine-induced Schizophrenia-like Rat Model.",2025,Naderi M; Ghazvini H; Maleksabet A; Ghalehnoei H; Khajavi R
10.1016/j.bbr.2025.115458,MDA,5-HT1A,Exploring the ameliorative effects of omega-3 fatty acid supplementation on maternal behavioral abnormalities induced by prenatal chronic restraint stress.,2025,Wang B; Liu P; Gao X; Yang F; Sun J; He F
10.1007/s11064-025-04562-0,MDA,5-HT2A,"Hesperidin Attenuates Chronic Stress-Induced Depression via 5-HT2A-Linked Modulation of Neurochemical, Oxidative, and Inflammatory Pathways: Experimental and In Silico Evidence.",2025,Kandhwal M; Grewal AK; Singh V; Sharma O; Khan H; Singh M; Kumar A; Singh TG; Singh T; Ahmad SF
10.1021/acschemneuro.5c00057,MDA,SERT (SLC6A4),"Interplay of Endoplasmic Reticulum Stress, Inflammation, Apoptosis, and Oxidative Stress in Corticosteroid-Induced Anxiety and Depression: Exploring Therapeutic Potential of Hydrogen Sulfide and Sertraline.",2025,Azzam MA; ElMonier AA; Gad ES; Abd-Elmawla MA
10.1007/s12035-025-04789-6,Ketamine,D1 receptor (DRD1),Ketamine Alters Specific Gene Expression Profiles by Transcriptome-Wide Responses in a Ketamine-Induced Schizophrenia-Like Mouse Model.,2025,Du Z; Zhu XM; Lv P; Pan Y; Hou XK; Li A; Zhao D; Xing JX; Yao J
10.1002/jdn.10407,MDA,NMDA receptor,Lutein Exerts Antioxidant and Neuroprotective Role on Schizophrenia-Like Behaviours in Mice.,2025,Aziziha H; Hassanpour S; Zendehdel M
10.61882/rbmb.14.1.19,MDA,NMDA receptor,"Memantine, A NMDA Receptor Inhibitor Attenuate Lipopolysaccharide-Induced Lung Inflammation and Oxidative Damage in Mice.",2025,Gholami A; Hosseini M; Boskabady MH; Gharib M; Gholamnezhad Z
10.1177/11782234251393421,MDA,NMDA receptor,"Memantine, an NMDA Receptor Antagonist, Attenuates Doxorubicin-Induced Cardiac Oxidative Stress and Inflammation in Mouse 4T1 Breast Cancer Model.",2025,Ghafouri-Asbagh A; Tabatabaei K; Vaez H; Jafarizadeh A; Saeedi H; Shokouhi B; Baradaran B
10.1213/ane.0000000000007085,Ketamine,NMDA receptor,Methylphenidate Reversal of Dexmedetomidine-Induced Versus Ketamine-Induced Sedation in Rats.,2025,Vincent KF; Park GH; Stapley BM; Dillon EJ; Solt K
10.3390/cells14130977,MDA,AMPA receptor,Neuroprotective Effect of Mixed Mushroom Mycelia Extract on Neurotoxicity and Neuroinflammation via Regulation of ROS-Induced Oxidative Stress in PC12 and BV2 Cells.,2025,Lee SS; Ko DH; Lee GY; Kim SY; Han SY; Park JY; Park M; Kim HM; Kim YE; Yoo YC
10.1111/bph.70069,Ketamine,NMDA receptor,"Pharmacological characterisation of JNJ-78911118, a novel, centrally-penetrant, selective GluN2A antagonist.",2025,Lord B; Simavorian S; Fraser I; Welty N; Wyatt R; Pritchard R; Fletcher L; Van Der Linde H; Bounkhoun D; Libiger O
10.1016/j.intimp.2025.115681,Ketamine,SERT (SLC6A4),Role of PI3K/Akt axis in cognitive impact of lumateperone in schizophrenia rat model induced by ketamine.,2025,Abdel Mageed SS; Mangoura SA; Nassar NN; Moawad H; Kamel AS
10.1016/j.jep.2024.118986,MDA,TrkB (NTRK2),"Safflower yellow alleviates cognitive impairment in mice by modulating cholinergic system function, oxidative stress, and CREB/BDNF/TrkB signaling pathway.",2025,Qi Y; Wang Y; Ni M; He Y; Li L; Hu Y
10.1186/s40164-025-00657-0,MDA,NMDA receptor,Sarcosine sensitizes lung adenocarcinoma to chemotherapy by dual activation of ferroptosis via PDK4/PDHA1 signaling and NMDAR-mediated iron export.,2025,Shan G; Bian Y; Ren S; Hu Z; Pan B; Zeng D; Zheng Z; Fan H; Bi G; Yao G
10.1007/s11481-025-10231-4,Ketamine,Sigma-1 receptor (SIGMAR1),"Sigma-1 Receptor Activation by Fluvoxamine Ameliorates ER Stress, Synaptic Dysfunction and Behavioral Deficits in a Ketamine Model of Schizophrenia.",2025,Ahmed MK; Abdou K; Ibrahim WW; Mohamed AF; El-Boghdady NA
10.1016/j.abb.2025.110318,MDA,NET (SLC6A2),Sivelestat sodium protects against renal ischemia/reperfusion injury by reduction of NETs formation.,2025,Liu Y; Xin Y; Yuan M; Liu Y; Song Y; Shen L; Xiao Y; Wang X; Wang D; Liu L
10.1007/s00210-025-03851-3,MDA,Sigma-1 receptor (SIGMAR1),Targeting the sigma-1 receptor with pridopidine induces functional neurorestoration in spinal cord ischemia-reperfusion injury.,2025,Sweed E; Khodir SA; Motawea SM; El-Haron H; Mostafa BA; Elkholy MS; Salim M; Shebl DZM
10.1002/cam4.71376,MDA,Sigma-1 receptor (SIGMAR1),The Sigma-1 Gene as a Prognostic Marker in Chemotherapy-Treated Breast Cancer-Antagonists' Synergism With Paclitaxel In Vitro.,2025,Borde P; Abdulla A; Rajab E; Safrany ST
10.1080/14728222.2025.2500424,Ketamine,Sigma-1 receptor (SIGMAR1),The sigma-1 receptor: a mechanistically-informed therapeutic target for antidepressants.,2025,Xiao N; Yin L; Teopiz KM; Kwan ATH; Le GH; Wong S; Valentino K; Choi H; Rosenblat JD; Ho R
10.1007/s12035-025-05608-8,Ketamine,5-HT1A,Unraveling Cannabidiol's Dual Modulatory Role in Schizophrenia: Network Pharmacology and In Vivo Validation of Neuroinflammatory and Behavioral Modulation.,2025,Wei Y; Liu X; Lin S; Jia Z; Liu L; Wang B; Liao L; Mei X
10.1038/s41398-025-03572-4,Ketamine,5-HT1A,"[(18)F]FDG PET metabolic patterns of the rapid-acting antidepressant effects of NLX-101, a 5-HT(1A) receptor biased agonist.",2025,Chaib S; Levigoureux E; Bouvard S; Bouillot C; Vidal B; Fourier A; Newman-Tancredi A; Zimmer L
10.1016/j.neuroscience.2025.08.029,MDA,NMDA receptor,mGluR5 promotes oxidative stress and central sensitization in chronic migraine through ERK-mediated phosphorylation of Drp1 to activate mitochondrial fission.,2025,Wen H; Wang H; Zhong J; Liu X; Yang Y; Zhang W; Zhang D; Qin G; Chen L
10.1007/s12035-024-04213-5,MDA,TrkB (NTRK2),"""RNSP (Rannasangpei)"" Rescued MK-801-induced Schizophrenia-like Behaviors in Mice via Oxidative Stress and BDNF-TrkB/Akt Pathway.",2024,Li Y; Nie Z; Du Y; Chen L; Liu Q; Wu X; Cheng Y
10.55782/ane-2024-2541,MDA,TrkB (NTRK2),"7,8‑dihydroxyflavone reduces lipid peroxidation, proinflammatory cytokines, and mediators in chemically induced‑phenylketonuria model.",2024,Cicek C; Telkoparan-Akillilar P
10.1007/s12011-023-03947-y,MDA,Sigma-1 receptor (SIGMAR1),Blocking SIG1R Along with Low Cadmium Exposure Display Anti-cancer Qualities in Both MCF7 and MDA-MB-231 Cells.,2024,Yıldız B; Demirel R; Havadar HB; Yıldız G; Öziç C; Kamiloğlu NN; Özden Ö
10.1007/s00204-024-03805-3,MDA,Sigma-1 receptor (SIGMAR1),Central role of Sigma-1 receptor in ochratoxin A-induced ferroptosis.,2024,Chen W; Han L; Yang R; Wang H; Yao S; Deng H; Liu S; Zhou Y; Shen XL
10.1002/tox.24021,MDA,5-HT2C,"Citrate-coated silver nanoparticles loaded with agomelatine provide neuronal therapy in acute cerebral ischemia/reperfusion of rats by inhibiting the oxidative stress, endoplasmic reticulum stress, and P2X7 receptor-mediated inflammasome.",2024,Gelen V; Özkanlar S; Kara A; Yeşildağ A
10.1002/ddr.22127,MDA,5-HT2A,"Design, synthesis, and in-silico study of novel triarylethylene analogs with dual anti-estrogenic and serotonergic activity.",2024,Mostafa T; Albeir M; Wober J; Abadi A; Salama I; Ahmed NS
